"V1","Users","Product","Ratings","TimeStamp"
"16438","A2Y5EPYINH9A5G","0991686004",2,1356739200
"16439","A29M69HGLQSG8Z","0991686004",5,1359244800
"16440","A2PMOXCUSGGMX6","0991686004",4,1384214400
"16442","A30TZBEYTQK723","0991686004",3,1377820800
"16449","A12ZO1K8ZVRBR5","0991686004",4,1367625600
"16450","A132J9IE3OXW7M","0991686004",4,1357516800
"16451","AIH41FDX1K0Z4","0991686004",4,1383782400
"16452","AJT87PLLRY7GG","0991686004",5,1375833600
"16454","A3EI0EW24KBT1J","0991686004",5,1361145600
"16455","AHZ63RT78P9U6","0991686004",5,1381017600
"16456","A2Q59QS5174NJ1","0991686004",5,1364256000
"16463","A185DSX2TJYOEQ","0991686004",4,1364169600
"16466","A3BVZ567DH6SRJ","0991686004",5,1362182400
"16469","A2BGLPDRLCCEL2","0991686004",4,1367971200
"16470","A2NNKUZDWQ5UGY","0991686004",5,1356652800
"16472","A1RD05YFMWKM4Y","0991686004",5,1355961600
"16474","A5FDYZB6MG2TT","0991686004",5,1375574400
"16476","A1I12P53XRMJP0","0991686004",3,1355788800
"16479","A1OJHBV5QL2DXJ","0991686004",4,1356825600
"16480","A3LW8GY42A4URK","0991686004",5,1360972800
"16482","A1JI83RLITTQST","0991686004",5,1362528000
"16487","A39B4H20EJ9PMT","0991686004",4,1380672000
"16491","A2VRZDJXL8K5ZM","0991686004",5,1383955200
"16493","A29G5X33I71N83","0991686004",3,1357344000
"16502","A1GRVX5Y1L702P","0991686004",3,1369958400
"16503","AWC38PDUZQ8RJ","0991686004",4,1372723200
"16511","A2ZBOGVULTN8AC","0991686004",5,1356825600
"16512","AZUK2I9YOOT1Y","0991686004",5,1355961600
"16513","AHBARDTLF35PU","0991686004",4,1358553600
"16518","A1CQB4MLPK52SZ","0991686004",5,1371081600
"16520","A1ODOV9W7G3GF3","0991686004",4,1375142400
"16522","A9508DHWVHBTN","0991686004",5,1361404800
"16524","A3J6BG42QHFD5T","0991686004",5,1356393600
"16525","A31XT9M2AQ772Z","0991686004",5,1359590400
"16526","A3V9JJ9MCZHTMQ","0991686004",5,1402272000
"16527","A2ZJNCM6CKD875","0991686004",5,1367884800
"16528","A3PATLW8T3PQV7","0991686004",5,1365292800
"16529","A1DJCR1E71SR2C","0991686004",4,1358985600
"16531","A21HD9GWN5OHDZ","0991686004",5,1378166400
"16535","A3KBRXW4PKK2MT","0991686004",4,1358380800
"16536","A32CCK9Z1L2JBJ","0991686004",5,1370131200
"16539","A1KZ6HQPP5S5DN","0991686004",4,1384128000
"16540","A2ZP6ZIEQH9TQY","0991686004",5,1357084800
"16541","A2EU9VP0MRMUGE","0991686004",4,1395532800
"16546","A20A8HZX37BOYL","0991686004",4,1369699200
"16548","AKF1XBBWAQR6L","0991686004",4,1377648000
"16550","A2TTHQTPYO88EL","0991686004",5,1362700800
"16551","A3EJDCT3TAEC2","0991686004",4,1390521600
"16553","A11GG623AD89YT","0991686004",5,1355097600
"16555","A17APVES3TT17Y","0991686004",5,1356825600
"16557","A3C5VDFQ6IE702","0991686004",4,1357430400
"16558","A3KM84RAZA7XXC","0991686004",4,1363564800
"16560","A3FQPESOTN6T47","0991686004",4,1362096000
"16565","A2IEQ2QLPYH8I3","0991686004",4,1370304000
"16566","APBF8YPKN9LFL","0991686004",4,1383091200
"16800","A3526B1LCK47X9","125005236X",5,1375056000
"16802","A2N5N8XEU3HOG","125005236X",5,1404432000
"16804","A14E7UOXFGLIJN","125005236X",4,1390003200
"16805","AE4H1E8A90ZHT","125005236X",5,1373068800
"16807","A358GAM1Z9FOC1","125005236X",5,1373068800
"16810","A2JXKTUD7CSNY6","125005236X",5,1387152000
"16812","A1LST4I72EIH9P","125005236X",5,1373760000
"16813","A1LO4B7AQJI6V1","125005236X",5,1373846400
"16815","A2N8SA67TDOL4","125005236X",5,1375833600
"16817","A3KN8RX7ZZ1ULZ","125005236X",4,1374710400
"16818","A38GTWP8DC82GT","125005236X",5,1397001600
"16820","A2R3VAGCIFTZUZ","125005236X",5,1373500800
"16821","A2TFGYCEVHXU6W","125005236X",5,1396483200
"16823","A203QQMJRIN721","125005236X",4,1376697600
"16824","A1JLU5H1CCENWX","125005236X",5,1372896000
"16830","ANO600Q3MHQ5P","125005236X",5,1377475200
"16831","A2VHD8U494G5M4","125005236X",3,1379635200
"16832","A2Y3ZGVRA3S23L","125005236X",5,1373068800
"16835","A2PMOXCUSGGMX6","125005236X",4,1374796800
"16836","A23VKINWRY6J92","125005236X",5,1384387200
"16838","A30TZBEYTQK723","125005236X",5,1373155200
"16839","A2QRFHJ2MOY662","125005236X",5,1373068800
"16841","A2EMO71G07GYZG","125005236X",5,1387238400
"16842","A33OM5IX0UBUS7","125005236X",3,1398297600
"16843","A1MUAEATTGI7G5","125005236X",4,1373155200
"16844","A1HXF0IBWTAP84","125005236X",5,1377561600
"16848","A324QY39RJ9A4T","125005236X",5,1374969600
"16849","A132J9IE3OXW7M","125005236X",5,1374192000
"16850","AIH41FDX1K0Z4","125005236X",5,1372636800
"16851","A3TGY3ANGBNK7C","125005236X",4,1373241600
"16853","AHZ63RT78P9U6","125005236X",4,1374710400
"16856","A3QU0T2MAJ2VJM","125005236X",5,1382400000
"16860","A1GSPADXH17N25","125005236X",3,1376524800
"16861","ALY4MQYVAEE4U","125005236X",5,1372723200
"16862","A2KROI4ILOO4JY","125005236X",5,1386374400
"16864","A143XY6COA69A","125005236X",5,1396051200
"16865","A7QN3YS1SUO7G","125005236X",5,1372809600
"16867","AGBJLNGU1KNJU","125005236X",5,1374364800
"16868","A38I2YE5DPF9PT","125005236X",5,1374019200
"16869","A38KPXZZ1AXYKR","125005236X",5,1386288000
"16871","AFLUSKCVBJ8UG","125005236X",5,1372982400
"16872","AQGUOLZBA6M7V","125005236X",5,1391385600
"16876","AP8UJDH513B7U","125005236X",5,1396915200
"16878","A958LJ1BUJLG5","125005236X",4,1373760000
"16882","A2NNKUZDWQ5UGY","125005236X",5,1373328000
"16883","A1KWFT7KHKBHIH","125005236X",4,1395964800
"16884","A3PSJMCN64D07I","125005236X",5,1373846400
"16885","A33UUSX8ECQTRQ","125005236X",4,1375228800
"16888","A5FDYZB6MG2TT","125005236X",5,1399939200
"16890","A1I12P53XRMJP0","125005236X",4,1373760000
"16891","A10PXQY535XY39","125005236X",4,1404000000
"16894","A2J36T6J3GWT6O","125005236X",5,1404086400
"16896","A2UQGX6YMQ5BAL","125005236X",5,1388620800
"16898","A6M2QSCUVYEJU","125005236X",5,1374624000
"16901","A3B143RS9OTU6F","125005236X",4,1399334400
"16908","A1ULRFNOXE2I08","125005236X",5,1388793600
"16909","A29G5X33I71N83","125005236X",3,1375142400
"16911","A2MHRBM9MKRNTN","125005236X",5,1372636800
"16914","A2ORQUJV81OPSC","125005236X",5,1373068800
"16917","A1VOV2KWOAVLAA","125005236X",4,1374192000
"16919","A64NGKLPWCG32","125005236X",3,1373068800
"16921","A21J27Z4G0NZFA","125005236X",4,1374278400
"16924","AZD74VERJY2LP","125005236X",3,1384819200
"16926","A3AXMI34CKM714","125005236X",5,1396742400
"16929","A1HTJ9URX28SY4","125005236X",5,1389139200
"16930","A35RCD7ZMLKPYO","125005236X",5,1391990400
"16931","A2M4P4HNWYLJEL","125005236X",4,1403827200
"16937","A2ZBOGVULTN8AC","125005236X",4,1374019200
"16939","A1NMUPG3KMWRZM","125005236X",5,1376956800
"16940","A11HGVNM8Q5A2O","125005236X",5,1396742400
"16941","A2ISJ6GF6EGDAT","125005236X",5,1393113600
"16942","A31L5PCBT6RSR2","125005236X",4,1387584000
"16944","A64VNUAXNX8VO","125005236X",4,1375574400
"16945","AGYHA346U3CNP","125005236X",5,1375056000
"16953","A9508DHWVHBTN","125005236X",5,1373414400
"16954","A1RN75YVR2O8MQ","125005236X",5,1376352000
"16955","A3J6BG42QHFD5T","125005236X",5,1372636800
"16956","A1841TMI2HV7BS","125005236X",5,1374537600
"16958","A2KZ6WK0HWB2TD","125005236X",5,1372809600
"16959","A3PATLW8T3PQV7","125005236X",5,1405036800
"16960","A12G2LI7K2303","125005236X",5,1372982400
"16961","A1DJCR1E71SR2C","125005236X",4,1374105600
"16962","A17F3JQAMH2L1U","125005236X",5,1390262400
"16964","A34RCMEBA3J81X","125005236X",5,1377907200
"16965","A266XEZ6V821VY","125005236X",4,1373328000
"16966","AOGRUTGTRTF97","125005236X",4,1374192000
"16968","A3KBRXW4PKK2MT","125005236X",5,1373500800
"16970","A3FS37D3BX9YAS","125005236X",5,1388188800
"16971","AOD0KRO374ZG6","125005236X",5,1379203200
"16973","A2A96H9YA1LG7G","125005236X",5,1374364800
"16974","AW4NFCPN81CS3","125005236X",4,1376611200
"16975","A2ZP6ZIEQH9TQY","125005236X",5,1373673600
"16976","A2EU9VP0MRMUGE","125005236X",4,1400284800
"16977","A3QLMOH8UIPL74","125005236X",5,1396483200
"16978","A34YRJ0YCUU05L","125005236X",4,1381881600
"16980","AFC97KDPMJHXG","125005236X",5,1385078400
"16982","A3361XGKYF17S3","125005236X",4,1395792000
"16983","A3IT9Z7O9IK7BM","125005236X",4,1381104000
"16987","A3HS3KYR9D08MW","125005236X",5,1373068800
"16988","A18O583BFX2LJR","125005236X",4,1376006400
"16989","A179ZGXWA4RW3Q","125005236X",3,1373155200
"16990","A33KNBGC6UM133","125005236X",4,1373500800
"16994","A3QQ3G6YIZKGV","125005236X",4,1375660800
"16995","A1RM1BXXU6KJPM","125005236X",5,1377302400
"16996","A1C7DFNSXTY09X","125005236X",5,1386374400
"17000","AJF5VC7B07WXM","125005236X",5,1396656000
"17001","A11WDELD5KF3HP","125005236X",4,1375315200
"17002","A11GG623AD89YT","125005236X",4,1385769600
"17004","A19DWIC1T7127Y","125005236X",5,1377043200
"17005","A17APVES3TT17Y","125005236X",5,1372982400
"17006","A1K4S4MWXI9E9M","125005236X",4,1373673600
"17007","A7R4EAQ4KHLIY","125005236X",4,1374019200
"17009","A3KM84RAZA7XXC","125005236X",5,1373414400
"17012","A1JKGTL51HHTU1","125005236X",4,1372809600
"17013","A1GSF5X6ENMGV","125005236X",5,1389830400
"17016","A1TQYAEFWXVJWV","125005236X",4,1374796800
"17019","A3526B1LCK47X9","1250058236",5,1384387200
"17020","A3IQ5HVRNPSB0X","1250058236",3,1388620800
"17022","A2N5N8XEU3HOG","1250058236",4,1394755200
"17024","AE4H1E8A90ZHT","1250058236",5,1388707200
"17025","A2JXKTUD7CSNY6","1250058236",5,1384128000
"17028","A2N8SA67TDOL4","1250058236",3,1385596800
"17030","A1LST4I72EIH9P","1250058236",5,1387756800
"17032","A27NVXX82H6EUN","1250058236",4,1383523200
"17033","A2N0V6GUH28XMN","1250058236",5,1386201600
"17034","A2TFGYCEVHXU6W","1250058236",5,1383782400
"17035","A1JQVAOISRZK3M","1250058236",4,1383264000
"17036","A2KAZR7Z01THW8","1250058236",4,1384387200
"17037","A3KCWBZLTGI9NK","1250058236",5,1384387200
"17040","A31GMWA73W17SP","1250058236",4,1385856000
"17044","ANO600Q3MHQ5P","1250058236",4,1387843200
"17045","A2VHD8U494G5M4","1250058236",5,1383264000
"17046","A2Y3ZGVRA3S23L","1250058236",5,1383436800
"17050","A2Y5EPYINH9A5G","1250058236",3,1383955200
"17051","A29M69HGLQSG8Z","1250058236",5,1383436800
"17055","A2QRFHJ2MOY662","1250058236",4,1383350400
"17056","AKH906R0Z1PPS","1250058236",3,1383782400
"17057","A3TMD3W16REBOQ","1250058236",4,1403654400
"17061","A27V6NFIQ8XFBW","1250058236",3,1384473600
"17062","A1HAX9F7HY0D5V","1250058236",5,1403827200
"17063","A324QY39RJ9A4T","1250058236",5,1400544000
"17064","AIH41FDX1K0Z4","1250058236",5,1403222400
"17066","AJT87PLLRY7GG","1250058236",3,1389398400
"17067","A3EI0EW24KBT1J","1250058236",5,1386979200
"17068","AHZ63RT78P9U6","1250058236",5,1389744000
"17072","A1GSPADXH17N25","1250058236",2,1385078400
"17073","ALY4MQYVAEE4U","1250058236",5,1385683200
"17075","A143XY6COA69A","1250058236",5,1389916800
"17077","AGBJLNGU1KNJU","1250058236",5,1386374400
"17078","A38KPXZZ1AXYKR","1250058236",5,1384905600
"17081","A3H1YPKLPLWALL","1250058236",4,1384041600
"17082","A3BVZ567DH6SRJ","1250058236",5,1383350400
"17085","A2ZU73E6RDADJV","1250058236",5,1402876800
"17089","A1KWFT7KHKBHIH","1250058236",4,1390435200
"17090","A1W5758V90WQKZ","1250058236",5,1390953600
"17092","A35CC2LV7L5GFE","1250058236",5,1403568000
"17093","A2J7UWRODZ06S9","1250058236",4,1385164800
"17095","A14ZYLW0816G0P","1250058236",5,1384041600
"17096","A1I12P53XRMJP0","1250058236",4,1383264000
"17097","A10PXQY535XY39","1250058236",4,1384992000
"17099","AAWWVH8V7DVX4","1250058236",5,1384214400
"17101","A3B143RS9OTU6F","1250058236",4,1388448000
"17102","A33JTEMYGCO69V","1250058236",4,1386115200
"17104","A243FA8XGHI63J","1250058236",5,1392249600
"17108","A2L15MBNQU7O6G","1250058236",5,1401926400
"17109","A1VOV2KWOAVLAA","1250058236",5,1383350400
"17111","A21J27Z4G0NZFA","1250058236",5,1388361600
"17114","A1GRVX5Y1L702P","1250058236",4,1383782400
"17115","A3AXMI34CKM714","1250058236",5,1383350400
"17116","AWC38PDUZQ8RJ","1250058236",4,1383264000
"17118","A35RCD7ZMLKPYO","1250058236",5,1391126400
"17119","A535AAXVRE5VM","1250058236",5,1384214400
"17121","A3JMD13D2L8LF0","1250058236",3,1385078400
"17125","A2U72WDAUX5CD8","1250058236",5,1384473600
"17127","A1FJ6YD0TL90GN","1250058236",5,1384905600
"17128","A3BMLG97SSIKN3","1250058236",5,1385164800
"17129","A1NMUPG3KMWRZM","1250058236",5,1383264000
"17130","A2ISJ6GF6EGDAT","1250058236",5,1384732800
"17131","A31L5PCBT6RSR2","1250058236",5,1386979200
"17132","AGYHA346U3CNP","1250058236",5,1383004800
"17133","A2I9SOM8NW320O","1250058236",5,1383436800
"17135","A299FEAJTBV8NO","1250058236",5,1390694400
"17137","A1OIO7LQZPT7VX","1250058236",5,1388534400
"17140","AHQHUBE9H5TGN","1250058236",4,1389484800
"17142","A2KZ6WK0HWB2TD","1250058236",5,1384560000
"17143","A1DJCR1E71SR2C","1250058236",5,1383264000
"17144","A3HH5MK8P91G8E","1250058236",5,1384732800
"17146","AGCQUDUCJRV0B","1250058236",4,1383350400
"17147","A21HD9GWN5OHDZ","1250058236",4,1387670400
"17149","A266XEZ6V821VY","1250058236",4,1388275200
"17151","AOD0KRO374ZG6","1250058236",5,1383868800
"17154","A34YRJ0YCUU05L","1250058236",5,1384214400
"17160","A18O583BFX2LJR","1250058236",5,1389571200
"17161","A33KNBGC6UM133","1250058236",3,1385251200
"17166","A5IWXB9M79X30","1250058236",4,1384560000
"17167","A1RM1BXXU6KJPM","1250058236",5,1383523200
"17168","A19DWIC1T7127Y","1250058236",5,1387065600
"17169","A17APVES3TT17Y","1250058236",4,1384387200
"17170","A3IWM2EU4BUMSD","1250058236",5,1383264000
"17172","A3KM84RAZA7XXC","1250058236",5,1385942400
"17175","A1TQYAEFWXVJWV","1250058236",5,1384560000
"17543","A3UV7BV3U6NA57","1419970291",5,1403049600
"17544","AE4H1E8A90ZHT","1419970291",5,1368316800
"17550","ABVXY3D3CCY1Q","1419970291",5,1371340800
"17551","A1LO4B7AQJI6V1","1419970291",5,1383523200
"17556","A1ZDXZB7BL55ET","1419970291",5,1359072000
"17557","A1JQVAOISRZK3M","1419970291",5,1392681600
"17558","A19UT0OPQCDR8","1419970291",4,1390176000
"17559","A3KCWBZLTGI9NK","1419970291",5,1386979200
"17560","A3HUO6O1NQ5JPA","1419970291",5,1382572800
"17562","A17JIHQIDWN21H","1419970291",5,1363651200
"17563","A2VHD8U494G5M4","1419970291",5,1359158400
"17565","A3SK6BTH6X3EI3","1419970291",4,1401062400
"17567","A2Y5EPYINH9A5G","1419970291",4,1363737600
"17568","A29M69HGLQSG8Z","1419970291",5,1359417600
"17570","A2QRFHJ2MOY662","1419970291",5,1362009600
"17572","A1KYXC0UYAK9UC","1419970291",5,1368835200
"17574","A27V6NFIQ8XFBW","1419970291",4,1384128000
"17579","A1EREL55X7JD56","1419970291",4,1386547200
"17580","A6EAXALXUOFHY","1419970291",4,1363132800
"17582","ALY4MQYVAEE4U","1419970291",5,1365292800
"17583","A1MU8E76C6HXW4","1419970291",5,1359244800
"17585","A7QN3YS1SUO7G","1419970291",5,1387843200
"17586","A38I2YE5DPF9PT","1419970291",5,1373500800
"17587","A3BVZ567DH6SRJ","1419970291",5,1391558400
"17589","A958LJ1BUJLG5","1419970291",5,1362873600
"17590","AN9O9JE1B8LLO","1419970291",4,1392163200
"17592","A3LXRIY0HE71K","1419970291",5,1358726400
"17593","A1KWFT7KHKBHIH","1419970291",4,1358812800
"17594","A1RD05YFMWKM4Y","1419970291",4,1360627200
"17596","A5FDYZB6MG2TT","1419970291",4,1402876800
"17598","A10PXQY535XY39","1419970291",5,1403654400
"17600","A2UQGX6YMQ5BAL","1419970291",4,1385078400
"17601","A6M2QSCUVYEJU","1419970291",5,1359417600
"17604","A33JTEMYGCO69V","1419970291",5,1367280000
"17606","A1ULRFNOXE2I08","1419970291",5,1371081600
"17607","A3HCHT4UDOVXIH","1419970291",5,1371686400
"17609","A2ORQUJV81OPSC","1419970291",5,1378339200
"17611","A1VOV2KWOAVLAA","1419970291",5,1371859200
"17613","A64NGKLPWCG32","1419970291",4,1380931200
"17614","A1SFNAPI9UFL3D","1419970291",5,1395619200
"17615","A21J27Z4G0NZFA","1419970291",4,1390953600
"17616","A1GRVX5Y1L702P","1419970291",4,1369958400
"17620","AM9W61ZE696PD","1419970291",4,1371513600
"17623","A2B1MXB18XYYZ9","1419970291",5,1358812800
"17624","A3U41P3MHAEXYU","1419970291",4,1358294400
"17625","A2O4SN56PNX9YL","1419970291",5,1387670400
"17628","A29M2V3Z5YIL2Q","1419970291",5,1361232000
"17629","AXM9RSMIEVGKS","1419970291",5,1365292800
"17630","A1OIO7LQZPT7VX","1419970291",5,1391731200
"17634","A1841TMI2HV7BS","1419970291",4,1366243200
"17635","A17F3JQAMH2L1U","1419970291",5,1374278400
"17636","A3HH5MK8P91G8E","1419970291",5,1360108800
"17638","AGCQUDUCJRV0B","1419970291",4,1360627200
"17641","A34RCMEBA3J81X","1419970291",5,1376611200
"17642","A266XEZ6V821VY","1419970291",4,1387065600
"17643","A3KBRXW4PKK2MT","1419970291",5,1358380800
"17644","A3HY7DE45OAY0G","1419970291",4,1358208000
"17645","AOD0KRO374ZG6","1419970291",5,1397001600
"17650","A2EU9VP0MRMUGE","1419970291",4,1366675200
"17651","A3QLMOH8UIPL74","1419970291",5,1394668800
"17656","A3DQ26A7J8IA6A","1419970291",5,1390867200
"17658","A3361XGKYF17S3","1419970291",5,1368662400
"17659","A3IT9Z7O9IK7BM","1419970291",3,1401580800
"17660","AHDWNMKWFS4FZ","1419970291",4,1359849600
"17661","A320NYVVIZSZGY","1419970291",5,1373760000
"17665","A3HS3KYR9D08MW","1419970291",5,1368316800
"17666","A179ZGXWA4RW3Q","1419970291",2,1358380800
"17667","A3W3XC01BFJJMR","1419970291",5,1382832000
"17669","A3QQ3G6YIZKGV","1419970291",5,1365379200
"17670","A5IWXB9M79X30","1419970291",4,1369785600
"17671","A1RM1BXXU6KJPM","1419970291",4,1374105600
"17673","AJF5VC7B07WXM","1419970291",5,1365206400
"17674","A3EJDCT3TAEC2","1419970291",3,1373500800
"17675","A11WDELD5KF3HP","1419970291",4,1358640000
"17677","A19DWIC1T7127Y","1419970291",5,1365811200
"17678","A17APVES3TT17Y","1419970291",5,1365292800
"17679","A7R4EAQ4KHLIY","1419970291",5,1358812800
"17680","A3IWM2EU4BUMSD","1419970291",5,1386547200
"17681","A1NJHOGKZZRAX8","1419970291",3,1375747200
"17683","A3BR1CG9CRXB6Z","1419970291",5,1388448000
"17684","A2H5U8EDKQEFXZ","1419970291",4,1395619200
"17685","A2IEQ2QLPYH8I3","1419970291",3,1380240000
"17756","A14E7UOXFGLIJN","144235948X",5,1359331200
"17757","AE4H1E8A90ZHT","144235948X",5,1364601600
"17758","A3VB95TK5API9C","144235948X",5,1386979200
"17760","A1AYACY5KT0YOG","144235948X",5,1348790400
"17762","A1PNUOUUJ6AGUJ","144235948X",5,1364774400
"17767","A3RINEQ4GDTR55","144235948X",5,1370217600
"17769","A3GV7NR96RJMLK","144235948X",5,1375660800
"17773","A3KN8RX7ZZ1ULZ","144235948X",5,1364947200
"17775","A38GTWP8DC82GT","144235948X",5,1356307200
"17776","A1GUNBQDH7YE86","144235948X",5,1355875200
"17779","A1LO4B7AQJI6V1","144235948X",5,1349913600
"17780","AZHZZONN1SO6P","144235948X",5,1312156800
"17781","A14P4UH613ZFQZ","144235948X",5,1333238400
"17788","A203QQMJRIN721","144235948X",5,1337644800
"17789","A2O4Z88GVCITJY","144235948X",3,1399161600
"17790","A19UT0OPQCDR8","144235948X",5,1364256000
"17791","A1JLU5H1CCENWX","144235948X",5,1356393600
"17796","A2Y7HPX4JGE3D0","144235948X",5,1346284800
"17798","A2QIH5TAPEKLDA","144235948X",5,1345680000
"17802","A17JIHQIDWN21H","144235948X",5,1369008000
"17803","A2VHD8U494G5M4","144235948X",4,1347321600
"17810","A30TZBEYTQK723","144235948X",5,1364256000
"17812","A2QRFHJ2MOY662","144235948X",5,1309824000
"17817","A27V6NFIQ8XFBW","144235948X",4,1384560000
"17820","A12ZO1K8ZVRBR5","144235948X",3,1364601600
"17822","A1D427FYPTSWR0","144235948X",4,1365552000
"17823","A132J9IE3OXW7M","144235948X",5,1348444800
"17828","A3QU0T2MAJ2VJM","144235948X",5,1353283200
"17833","A1EREL55X7JD56","144235948X",5,1359590400
"17834","A1GSPADXH17N25","144235948X",3,1365465600
"17835","ALY4MQYVAEE4U","144235948X",4,1364515200
"17836","A1MU8E76C6HXW4","144235948X",5,1357516800
"17838","A143XY6COA69A","144235948X",5,1364515200
"17841","AGBJLNGU1KNJU","144235948X",5,1385078400
"17842","A185DSX2TJYOEQ","144235948X",4,1352073600
"17844","A38KPXZZ1AXYKR","144235948X",5,1396051200
"17852","AP8UJDH513B7U","144235948X",5,1365379200
"17853","A958LJ1BUJLG5","144235948X",5,1341619200
"17854","A2HJFCZ5YBYEXV","144235948X",4,1386201600
"17858","A2N0YZV2JT6O72","144235948X",5,1383264000
"17861","AWEJZKUA7PKS4","144235948X",5,1369872000
"17866","A14ZYLW0816G0P","144235948X",5,1348444800
"17869","A1OJHBV5QL2DXJ","144235948X",5,1360454400
"17871","A3LW8GY42A4URK","144235948X",5,1341964800
"17872","A1JI83RLITTQST","144235948X",5,1365984000
"17873","A2UQGX6YMQ5BAL","144235948X",4,1389312000
"17874","A39B4H20EJ9PMT","144235948X",5,1346544000
"17877","A1JIZ2Y8VG90AI","144235948X",5,1360800000
"17880","A1IRYXDIFSCSEF","144235948X",4,1364342400
"17881","A29G5X33I71N83","144235948X",5,1356912000
"17883","A243FA8XGHI63J","144235948X",5,1359331200
"17886","A2ORQUJV81OPSC","144235948X",5,1369872000
"17891","A64NGKLPWCG32","144235948X",4,1357171200
"17896","A1SFNAPI9UFL3D","144235948X",5,1339545600
"17900","A17OPJ5GTBJVO6","144235948X",4,1358553600
"17905","A35RCD7ZMLKPYO","144235948X",5,1375574400
"17906","A535AAXVRE5VM","144235948X",5,1386028800
"17909","A3JMD13D2L8LF0","144235948X",5,1355097600
"17911","A2B1MXB18XYYZ9","144235948X",4,1348790400
"17914","A3U41P3MHAEXYU","144235948X",3,1341187200
"17918","A2ZBOGVULTN8AC","144235948X",5,1354924800
"17919","AZUK2I9YOOT1Y","144235948X",5,1344470400
"17920","AHBARDTLF35PU","144235948X",4,1351728000
"17925","A1BC1EZ5SWCF6B","144235948X",5,1361232000
"17927","A3DANGFIJBZP20","144235948X",5,1374883200
"17929","A1NMUPG3KMWRZM","144235948X",5,1381017600
"17930","A11HGVNM8Q5A2O","144235948X",5,1398470400
"17931","A2ISJ6GF6EGDAT","144235948X",4,1344902400
"17933","A2I9SOM8NW320O","144235948X",5,1352764800
"17935","A299FEAJTBV8NO","144235948X",5,1351900800
"17937","A1CQB4MLPK52SZ","144235948X",5,1338508800
"17938","A3AD2MXB66CYGL","144235948X",4,1385856000
"17941","A1ODOV9W7G3GF3","144235948X",4,1388448000
"17943","AHQHUBE9H5TGN","144235948X",5,1342828800
"17946","AL4D6OHMS2Z9P","144235948X",5,1344556800
"17947","A9508DHWVHBTN","144235948X",5,1331596800
"17950","A1RN75YVR2O8MQ","144235948X",5,1358812800
"17953","ADH1DQ8EFBJEO","144235948X",5,1364947200
"17955","A3V9JJ9MCZHTMQ","144235948X",5,1401580800
"17956","A1841TMI2HV7BS","144235948X",5,1343001600
"17957","A916DXE9W36GF","144235948X",5,1358467200
"17958","A3PATLW8T3PQV7","144235948X",5,1362096000
"17959","A12G2LI7K2303","144235948X",4,1343606400
